Name,Smiles,Property,Smiles_stand
hERG632,C=CCN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3,0,C=CCN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
hERG633,CCCOC(c1c(c2ccccc2)nc(CC)c(C(SCC)=O)c1CCC)=O,0,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC
hERG634,Cn1c(c2c(C(OCC3CCN(CCNS(=O)(=O)C)CC3)=O)c1)cccc2,0,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21
hERG635,COc1cc2c(n(C(c3ccc(Cl)cc3)=O)c(C)c2CC(N4CCOCC4)=O)cc1,0,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1
hERG636,CCN(CCNC(c1c(OC)ccc(S(=O)(=O)C)c1)=O)CC,0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC
hERG637,COCC1C2(C)c(c3C(=O)O1)c(C(=O)C4=C2C(OC(=O)C)CC(C)(C45)C(=O)CC5)oc3,0,COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O
hERG638,CCC(Nc1ccc(NC(CC)C)cc1)C,0,CCC(C)Nc1ccc(NC(C)CC)cc1
hERG639,O=C1N(c2ccccc2)[Se]c(c13)cccc3,0,O=c1c2ccccc2[se]n1-c1ccccc1
hERG640,CCCCCCCCCCCCCCCC[n+]1ccccc1,0,CCCCCCCCCCCCCCCC[n+]1ccccc1
hERG641,O=[N+](C(Br)Br)[O-],0,O=[N+]([O-])C(Br)Br
hERG642,Cc1c2c(C(=O)c(c3C2=O)c(O)c(O)c(C4C(O)C(O)C(O)C(CO)O4)c3O)cc(O)c1C(O)=O,0,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O
hERG643,CCCCCCCCCC(NC(C(c1ccccc1)O)CN2CCOCC2)=O,0,CCCCCCCCCC(=O)NC(CN1CCOCC1)C(O)c1ccccc1
hERG644,CCC=CCC=CCC=CCCCCCCCC(OCC)=O,0,CCC=CCC=CCC=CCCCCCCCC(=O)OCC
hERG645,COc1cc(O)c(C(c2ccccc2)=O)cc1,0,COc1ccc(C(=O)c2ccccc2)c(O)c1
hERG646,CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2,0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
hERG647,CC(C1(C(C)CC2=C(C(C)(C)CCC2)C1)C)=O,0,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C
hERG648,Cc1c(CC(NCC2)=N2)c(C)c(O)c(C(C)(C)C)c1,0,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
hERG649,CC(c1ccccc1)(OOC(c2ccccc2)(C)C)C,0,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1
hERG650,C=C(C1Oc2c(c3c(C(=O)C(C4O3)c(c5OC4)cc(OC)c(OC)c5)cc2)C1)C,0,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1
hERG651,C=CCOC(CCCCCCCC)=O,0,C=CCOC(=O)CCCCCCCC
hERG652,Oc1c(O)cc(C2c(c3CNC2)ccs3)cc1,0,Oc1ccc(C2CNCc3sccc32)cc1O
hERG653,C(=NC1CCCCC1)=NC2CCCCC2,0,C(=NC1CCCCC1)=NC1CCCCC1
hERG654,CC(Nc1ccc(C(CCl)=O)cc1)=O,0,CC(=O)Nc1ccc(C(=O)CCl)cc1
hERG655,N=C(SCCc1cc(CCSC(N)=N)ccc1)N,0,N=C(N)SCCc1cccc(CCSC(=N)N)c1
hERG656,NNC(c1ccncc1)=O,0,NNC(=O)c1ccncc1
hERG657,CC(CC(C(O)=O)NC(C(C(Cc1ccccc1)N)O)=O)C,0,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O
hERG658,CCOP(Oc1c(Cl)cc(Cl)c(Cl)n1)(OCC)=S,0,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
hERG660,CCCc1c2c(C(=O)NC(c3c(OCC)ccc(S(N4CCN(C)CC4)(=O)=O)c3)=N2)n(C)n1,0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12
hERG661,Nc1c2c(CCCC2O)nc(c13)cccc3,0,Nc1c2c(nc3ccccc13)CCCC2O
hERG662,CC1OC(=O)c(c2C=CCCCC(=O)CCC1)c(O)cc(O)c2,0,CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1
hERG663,CC(N(Cc1ccccc1)CCCl)COc2ccccc2,0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
hERG665,CC=C1C(C)(C2CC1=O)CCC(C23)C(C)(C(=C4)CC3)CCC4=O,0,CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
hERG666,CCOP(Oc1ccc([N+]([O-])=O)cc1)(OCC)=S,0,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1
hERG667,ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl,0,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
hERG668,CN(C1C(N2CCCC2)CCCC1)C(Cc3cc(Cl)c(Cl)cc3)=O,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1
hERG669,O=S(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)=O,0,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
hERG671,CN(CCOC(c1ccccc1)c2ccccc2)C,0,CN(C)CCOC(c1ccccc1)c1ccccc1
hERG672,CN(CCC(c1ncccc1)c2ccccc2)C,0,CN(C)CCC(c1ccccc1)c1ccccn1
hERG673,CN1C(OCc2ccc(NS(=O)(=O)C)cc2)=NC(c3ccccc3)c(c4C1)cccc4,0,CN1Cc2ccccc2C(c2ccccc2)N=C1OCc1ccc(NS(C)(=O)=O)cc1
hERG675,Clc1ccc(C(C(Cl)Cl)c2c(Cl)cccc2)cc1,0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
hERG676,COC(C1C(C2CCC1O)CC(N3C2)c(c4CC3)[nH]c(c45)cccc5)=O,0,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
hERG677,COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(OC)cc2)cc1,0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
hERG678,NC(C(O)=O)Cc1ccc(N(CCCl)CCCl)cc1,0,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
hERG679,Nc1nc(c2c(N)n1)nc(N)c(c3ccccc3)n2,0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
hERG680,CSc1ccc(C2c(c3CN(C)C(OCc4ccc(NS(=O)(=O)C)cc4)=N2)cccc3)cc1,0,CSc1ccc(C2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1
hERG681,O=C1N(SC(Cl)(Cl)Cl)C(=O)C(C12)CC=CC2,0,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
hERG682,CN1C(CCc2ccc(NS(=O)(=O)C)cc2)=NC(c3c(F)cc(F)cc3)c(c4C1)cccc4,0,CN1Cc2ccccc2C(c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1
hERG684,O=C1C2(C3(C(Cl)(C24Cl)C(Cl)(Cl)C(Cl)(C45Cl)C3(Cl)C15Cl)Cl)Cl,0,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
