Name,Smiles,Property,Smiles_stand,logP,MW,rotB,HBA,HBD,nRING,TPSA
hERG433,CCN1C(=O)N(CC)C(=O)c(c12)nc(c3ccccc3)[nH]2,0,CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O,1.5930999999999997,284.3190000000001,3.0,5.0,1.0,3.0,72.68
hERG435,Cn1c2c(N(C)C(=O)N(C)C2=O)nc1C=Cc3cc(Cl)ccc3,0,Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O,1.7944999999999995,330.7750000000001,2.0,6.0,0.0,3.0,61.82
hERG436,CCCCNCC,0,CCCCNCC,1.396,101.19299999999998,4.0,1.0,1.0,0.0,12.03
hERG437,COC(CCCC(CC=CC(=CC(OC(C)C)=O)C)C)(C)C,0,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,5.062000000000006,310.47800000000007,10.0,3.0,0.0,0.0,35.53
hERG438,O=[N+](c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)[O-],0,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.8618,295.336,1.0,2.0,0.0,1.0,43.14
hERG440,CC(=CC=CC(=CC(Nc1ccc(O)cc1)=O)C)C=CC(C(C)(C)CCC2)=C2C,0,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1,6.8623000000000065,391.5550000000001,6.0,2.0,2.0,2.0,49.33
hERG441,CCc1c(c2ccc(Cl)cc2)c(N)nc(N)n1,0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.5238000000000005,248.71700000000004,2.0,4.0,2.0,2.0,77.82
hERG442,Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCC(O)C)c4)cc2)c1,0,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,3.518440000000002,370.3840000000001,5.0,6.0,2.0,4.0,84.67000000000002
hERG443,Nc1cc(N)c(N=Nc2ccccc2)cc1,0,Nc1ccc(N=Nc2ccccc2)c(N)c1,3.2664,212.25600000000003,2.0,4.0,2.0,2.0,76.75999999999999
hERG444,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,0,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,2.5166,245.876,0.0,2.0,0.0,1.0,34.14
hERG445,Cc1c([N+]([O-])=O)cc([N+]([O-])=O)cc1,0,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.81142,182.135,2.0,4.0,0.0,1.0,86.28
hERG446,Oc1c(c2nc(c3ccccc3)c1)ccc(Cl)n2,0,Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12,3.655800000000002,256.692,1.0,3.0,1.0,3.0,46.010000000000005
hERG447,CCCCOC(NS(c1c(c2ccc(Cn3c4c(c(C)cc(C)n4)nc3CC)cc2)cc(CC(C)C)s1)(=O)=O)=O,0,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,6.800840000000007,582.7920000000003,11.0,8.0,1.0,4.0,103.18
hERG448,NCCNS(c1c(c2ccc1)ccnc2)(=O)=O,0,NCCNS(=O)(=O)c1cccc2cnccc12,0.47180000000000005,251.311,4.0,4.0,2.0,2.0,85.08
hERG449,CCCCCCCCC=CCCCCCCCC(N(CCO)CCO)=O,0,CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO,4.837100000000006,369.5900000000001,19.0,3.0,2.0,0.0,60.77000000000001
hERG450,C=CCc1c(OCC(CNC(C)C)O)cccc1,0,C=CCc1ccccc1OCC(O)CNC(C)C,2.1528,249.35399999999996,8.0,3.0,2.0,1.0,41.49
hERG451,NNCCc1ccccc1,0,NNCCc1ccccc1,0.6923999999999992,136.19799999999998,3.0,2.0,2.0,1.0,38.05
hERG452,Cn1c2c(N(C)C(=O)NC2=O)nc1,0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-1.0397,180.16699999999997,0.0,5.0,1.0,2.0,72.68
hERG453,O=[N+](c1cc([N+]([O-])=O)c(c2c1)cccc2)[O-],0,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,2.6562,218.168,2.0,4.0,0.0,2.0,86.28
hERG454,ClC(C(Cl)(Cl)Cl)(Cl)Cl,0,ClC(Cl)(Cl)C(Cl)(Cl)Cl,3.7268,236.74,0.0,0.0,0.0,0.0,0.0
hERG455,CC[N+](COc1ccc(C=Cc2ccccc2)cc1)(CC)CC,0,CC[N+](CC)(CC)COc1ccc(C=Cc2ccccc2)cc1,5.069800000000005,310.461,8.0,1.0,0.0,2.0,9.23
hERG456,CNCC(c1ccc(O)cc1)O,0,CNCC(O)c1ccc(O)cc1,0.645,167.208,3.0,3.0,3.0,1.0,52.489999999999995
hERG457,COc1c(C(NCCc2ccc(S(NC(NC3CCCCC3)=O)(=O)=O)cc2)=O)cc(Cl)cc1,0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3.641700000000003,494.0130000000003,8.0,5.0,3.0,3.0,113.6
hERG458,c1cc2c(Sc(c3N2)cccc3)cc1,0,c1ccc2c(c1)Nc1ccccc1S2,3.894800000000001,199.278,0.0,2.0,1.0,3.0,12.03
hERG459,O=[N+](c1c(Cl)c(Cl)c(Cl)cc1)[O-],0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,3.5550000000000006,226.44599999999997,1.0,2.0,0.0,1.0,43.14
hERG460,CN(C1C(N2CCCC2)CC3(OCCC3)CC1)C(Cc4cc(Cl)c(Cl)cc4)=O,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1,4.560400000000004,425.40000000000043,4.0,3.0,0.0,4.0,32.78
hERG461,NC(CNCCC(c1ccccc1)c2ccccc2)=O,0,NC(=O)CNCCC(c1ccccc1)c1ccccc1,2.2835,268.36,7.0,2.0,2.0,2.0,55.120000000000005
hERG462,C[Hg]Cl,0,C[Hg]Cl,1.2708,251.078,0.0,0.0,0.0,0.0,0.0
hERG463,NC(C(O)=O)Cc1cc(c2c(CP(O)(O)=O)cccc2)ccc1,0,NC(Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O,1.9856999999999998,335.296,6.0,3.0,4.0,2.0,120.85000000000001
hERG464,CCCN(c1c([N+]([O-])=O)cc(C(F)(F)F)cc1[N+]([O-])=O)CCC,0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.148200000000004,335.28200000000004,7.0,5.0,0.0,1.0,89.52
hERG465,CCC(C(c1cc(O)c(O)cc1)O)NC(C)C,0,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,1.9077999999999997,239.315,5.0,4.0,4.0,1.0,72.72
hERG466,CCCN1C(=O)N(CCCOC(c2ccc(S(F)(=O)=O)cc2)=O)c(c3C1=O)[nH]c(C4CCCC4)n3,0,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,2.8592000000000013,506.55600000000027,9.0,9.0,1.0,4.0,133.11999999999998
hERG467,CCCCCCCCC=CCCCCCCCC(NCCc1cc(O)c(O)cc1)=O,0,CCCCCCCCC=CCCCCCCCC(=O)NCCc1ccc(O)c(O)c1,6.7940000000000085,417.63400000000007,18.0,3.0,3.0,1.0,69.56
hERG468,O=C(c1c(c2[nH]c1)cccc2)OCCN3CCCCC3,0,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12,2.810600000000001,272.348,4.0,3.0,1.0,3.0,45.33
hERG470,CCN(C(NC1CN(C)C(C2C1)Cc(c(c23)c4ccc3)c[nH]4)=O)CC,0,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,2.931700000000001,340.4710000000002,3.0,2.0,2.0,4.0,51.370000000000005
hERG471,CCCCCCCCCCCCCCCC(OC(C[N+](C)(C)C)CC(O)=O)=O,0,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,5.560400000000005,400.62400000000014,19.0,3.0,1.0,0.0,63.60000000000001
hERG472,CCN1C(CNC(c2c(OC)c(Cl)cc(Cl)c2O)=O)CCC1,0,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,2.9217000000000013,347.2420000000001,5.0,4.0,2.0,2.0,61.80000000000001
hERG473,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,5.1738000000000035,260.34000000000003,4.0,2.0,2.0,3.0,24.06
hERG474,CCCN(CCc1cc(O)c(O)cc1)CCC,0,CCCN(CCC)CCc1ccc(O)c(O)c1,2.7623000000000024,237.343,7.0,3.0,2.0,1.0,43.7
hERG475,CCN(CCNC(c1ccc(NC(=O)C)cc1)=O)CC,0,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,1.7165999999999995,277.368,7.0,3.0,2.0,1.0,61.440000000000005
hERG476,O=C(OCc1ccccc1)NC(C(CCl)=O)Cc2ccccc2,0,O=C(NC(Cc1ccccc1)C(=O)CCl)OCc1ccccc1,3.3320000000000016,331.799,7.0,3.0,1.0,2.0,55.400000000000006
hERG477,COc1c(O)ccc(CNC(CCCCCCC(C)C)=O)c1,0,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,4.013600000000004,307.43399999999997,10.0,3.0,2.0,1.0,58.56
hERG478,Cc1c(C=CC(NCC2)=N2)cccc1,0,Cc1ccccc1C=CC1=NCCN1,2.00992,186.25799999999998,2.0,2.0,1.0,2.0,24.39
hERG479,CN1CC(c2ccccc2)c(c3C1)cccc3N,0,CN1Cc2c(N)cccc2C(c2ccccc2)C1,2.8461000000000016,238.334,1.0,2.0,1.0,3.0,29.259999999999998
hERG480,c1cc(c2cc1)nc(SSc3sc(c4n3)cccc4)s2,0,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,5.705400000000002,332.50000000000006,3.0,6.0,0.0,4.0,25.78
hERG481,Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2)cc1,0,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,7.291400000000002,564.691,2.0,1.0,0.0,2.0,9.23
hERG482,Clc1ccc(C(C(Cl)Cl)c2ccc(Cl)cc2)cc1,0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,5.929000000000002,320.04600000000005,3.0,0.0,0.0,2.0,0.0
hERG483,CC(c1ccc(OCC2OC2)cc1)(C)C,0,CC(C)(C)c1ccc(OCC2CO2)cc1,2.761700000000001,206.28499999999997,3.0,2.0,0.0,2.0,21.759999999999998
hERG484,C=CCN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3,0,C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,3.2738000000000023,295.38200000000006,3.0,3.0,2.0,3.0,43.7
hERG485,CNC(C1C(O)C(O)C(n2c3c(c(NCc4ccc(I)cc4)nc(Cl)n3)nc2)O1)=O,0,CNC(=O)C1OC(n2cnc3c(NCc4ccc(I)cc4)nc(Cl)nc32)C(O)C1O,1.061599999999999,544.7370000000002,5.0,9.0,4.0,4.0,134.42
hERG486,CC(O)=O,0,CC(=O)O,0.09089999999999993,60.05200000000001,0.0,1.0,1.0,0.0,37.3
hERG487,CC(COC(OCN1C(=O)CN(CCN2CC(=O)N(COC(OCC(C)C)=O)C(=O)C2)CC1=O)=O)C,0,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,-0.13859999999999673,514.5320000000004,11.0,12.0,0.0,2.0,152.3
hERG488,NCCNC(c1c(c2cc(F)ccc2)scn1)=O,0,NCCNC(=O)c1ncsc1-c1cccc(F)c1,1.6377000000000002,265.313,4.0,4.0,2.0,2.0,68.00999999999999
hERG489,COc1c(OC)cc2c(CCN(C2=C3)C(=O)N(C)C3=Nc4c(C)cc(C)cc4C)c1,0,COc1cc2c(cc1OC)-c1cc(=Nc3c(C)cc(C)cc3C)n(C)c(=O)n1CC2,3.584760000000002,405.4980000000002,3.0,6.0,0.0,4.0,57.75
hERG490,CCCCCOC(c1c(C(OCCCCC)=O)cccc1)=O,0,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,4.380600000000004,306.4020000000001,10.0,4.0,0.0,1.0,52.60000000000001
hERG492,CC(c1c(O)c(C(C)(C)C)cc(C=C(C#N)C#N)c1)(C)C,0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,4.417760000000005,282.387,1.0,3.0,1.0,1.0,67.81
hERG493,CCCCCCCCN1C(=O)C=CS1,0,CCCCCCCCn1sccc1=O,3.2703000000000024,213.346,7.0,3.0,0.0,1.0,22.0
hERG494,CC(Nc1ccc(Nc2ccccc2)cc1)C,0,CC(C)Nc1ccc(Nc2ccccc2)cc1,4.250500000000002,226.323,4.0,2.0,2.0,2.0,24.06
hERG495,CCCCOCCOP(OCCOCCCC)(OCCOCCCC)=O,0,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,4.594400000000005,398.47700000000026,21.0,7.0,0.0,0.0,72.45000000000002
hERG496,CCn1c(CC2Oc(c3OC2)cccc3)ncc1,0,CCn1ccnc1CC1COc2ccccc2O1,2.2855,244.29399999999998,3.0,4.0,0.0,3.0,36.28
hERG497,Cc1c(CC(NCC2)=N2)c(c3s1)cccc3,0,Cc1sc2ccccc2c1CC1=NCCN1,2.753920000000001,230.33599999999993,2.0,3.0,1.0,3.0,24.39
hERG498,CCOc1cc(c2cc1)sc(N)n2,0,CCOc1ccc2nc(N)sc2c1,2.2771999999999997,194.259,2.0,4.0,1.0,2.0,48.14
hERG499,NC(NC(=O)C(=C12)N=CC(=O)N1)=N2,0,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,-1.4114000000000007,179.13899999999998,0.0,5.0,3.0,2.0,117.51999999999998
hERG500,CC(N(C)C)CN1c(c2Sc(c13)cccc3)cccc2,0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,4.239400000000003,284.428,3.0,3.0,0.0,3.0,6.48
hERG501,CCCCCCCCCCCC=CC(C=CCCCC(O)=O)(C)C,0,CCCCCCCCCCCC=CC(C)(C)C=CCCCC(=O)O,7.300800000000008,336.5600000000002,16.0,1.0,1.0,0.0,37.3
hERG502,N=C1c(c2C(=N)N1)cc(c3c2)cccc3,0,N=C1NC(=N)c2cc3ccccc3cc21,2.0937400000000004,195.225,0.0,2.0,3.0,3.0,59.730000000000004
hERG503,CCCCCCCCCCCCCCCC(C(CO)N)O,0,CCCCCCCCCCCCCCCC(O)C(N)CO,4.148200000000003,301.515,16.0,3.0,3.0,0.0,66.48
hERG504,CN1CC(=O)N(Cc2cc3c(c(c4C3)[nH]nc4c5cc(C#CCOc6ccccc6)sc5)cc2)CC1,0,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1,4.4139000000000035,494.62000000000023,5.0,5.0,1.0,6.0,61.46
hERG505,NCCNS(c1c(c2ccc1)cccc2Cl)(=O)=O,0,NCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.7302000000000004,284.76800000000003,4.0,3.0,2.0,2.0,72.19
hERG506,COc1ccc(C2C(OC(=O)C)C(=O)N(CCN(C)C)c(c3S2)cccc3)cc1,0,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,3.368500000000002,414.52700000000016,6.0,6.0,0.0,3.0,59.080000000000005
hERG507,Oc1c(O)c2c(C(C3(O)CO2)c(c4C3)cc(O)c(O)c4)cc1,0,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,1.3204999999999993,302.2820000000001,0.0,6.0,5.0,4.0,110.38000000000001
hERG508,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C(CC34)C=C4)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,5.270200000000002,364.914,0.0,0.0,0.0,4.0,0.0
hERG509,CC(NC(C(OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)=O)Cc2c(c3[nH]c2)cccc3)=O,0,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.996100000000003,472.3850000000001,6.0,3.0,2.0,3.0,71.19
hERG510,CCCCCCCCCc1ccc(O)cc1,0,CCCCCCCCCc1ccc(O)cc1,4.685300000000005,220.35600000000002,8.0,1.0,1.0,1.0,20.23
hERG511,Nc1nc(SCc2ccc([N+]([O-])=O)cc2)c3c(n(C4C(O)C(O)C(CO)O4)cn3)n1,0,Nc1nc(SCc2ccc([N+](=O)[O-])cc2)c2ncn(C3OC(CO)C(O)C3O)c2n1,0.22049999999999959,434.43400000000014,6.0,12.0,4.0,4.0,182.68
hERG512,COc1c2c(C(C(C34)(O)CCC5=O)(C5O2)CCN3CC6CC6)c(C4)cc1,0,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(CC2CC2)CCC314,1.8284,355.4340000000002,3.0,5.0,1.0,6.0,59.00000000000001
hERG513,CCC(C(OC1C(C2=CC(C)C1)C(CCC3OC(=O)CC(O)C3)C(C)C=C2)=O)C,0,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,4.195500000000004,404.54700000000025,6.0,5.0,1.0,3.0,72.83
hERG514,CC(CCOC(C=Cc1ccccc1)=O)C,0,CC(C)CCOC(=O)C=Cc1ccccc1,3.289100000000002,218.29600000000002,5.0,2.0,0.0,1.0,26.3
hERG515,c1ccc(Nc2cc(c3cc2)cccc3)cc1,0,c1ccc(Nc2ccc3ccccc3c2)cc1,4.583400000000002,219.287,2.0,1.0,1.0,3.0,12.03
hERG516,Oc1c(Cl)c(Cl)c(Cl)cc1,0,Oc1ccc(Cl)c(Cl)c1Cl,3.3524000000000003,197.448,0.0,1.0,1.0,1.0,20.23
hERG517,COc1c(c2cc(F)c1N3CC(C4C3)NCCC4)N(C5CC5)C=C(C(O)=O)C2=O,0,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2.3705000000000007,401.4380000000002,4.0,6.0,2.0,5.0,83.80000000000001
hERG518,CN(c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(N(C)C)cc3)cc1)C,0,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,4.4596000000000044,372.53600000000006,4.0,2.0,0.0,3.0,9.49
hERG519,O=C(N1C(CN2CCCC2)CCCC1)Cc3cc(Cl)c(Cl)cc3,0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1,4.012800000000003,355.3090000000002,4.0,2.0,0.0,3.0,23.550000000000004
hERG520,CC(Cc1ccc(C(C)(C)C)cc1)C=O,0,CC(C=O)Cc1ccc(C(C)(C)C)cc1,3.361600000000002,204.313,3.0,1.0,0.0,1.0,17.07
hERG521,COc1c(OC)c2c(C(C3N(C)CCc(c34)cc5c(OCO5)c4)OC2=O)cc1,0,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,2.8732000000000015,383.4000000000002,3.0,7.0,0.0,5.0,66.46000000000001
hERG522,Brc1cc(Br)c(Oc2c(Br)cc(Br)cc2)cc1,0,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,6.528900000000002,485.795,2.0,1.0,0.0,2.0,9.23
hERG523,C[n+]1c(c2c(c3c1)ccc4c3OCO4)c(c5cc2)cc6c(OCO6)c5,0,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,3.4281000000000015,332.33500000000015,0.0,4.0,0.0,6.0,40.8
hERG524,CCCCOC(c1c(C(OCCCC)=O)cccc1)=O,0,CCCCOC(=O)c1ccccc1C(=O)OCCCC,3.600400000000003,278.348,8.0,4.0,0.0,1.0,52.60000000000001
hERG525,CC(=CC=O)C=CC=C(C=CC(C(C)(C)CCC1)=C1C)C,0,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,5.716900000000005,284.4429999999999,5.0,1.0,0.0,1.0,17.07
hERG526,[O-][N+](c1ccccc1)=Nc2ccccc2,0,[O-][N+](=Nc1ccccc1)c1ccccc1,3.612300000000002,198.225,2.0,2.0,0.0,2.0,38.43
hERG527,CN1CC(c2cc(Cl)ccc2)c(c3CC1)cc(O)c(O)c3Cl,0,CN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(Cl)c2)C1,4.024400000000003,338.23400000000004,1.0,3.0,2.0,3.0,43.7
hERG528,Oc1c(Cc2ccccc2)cc(Cl)cc1,0,Oc1ccc(Cl)cc1Cc1ccccc1,3.6364000000000027,218.68300000000002,2.0,1.0,1.0,2.0,20.23
hERG529,O=C(C(CN(CCON=C(c1ccccc1)c2ccccc2)CC3)=C3)O,0,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,3.1723000000000017,350.4180000000001,7.0,4.0,1.0,3.0,62.129999999999995
hERG530,CCC(c1ccccc1)NC(c2c(c3nc(c4ccccc4)c2C)cccc3)=O,0,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,6.091320000000005,380.4910000000001,5.0,2.0,1.0,4.0,41.99
hERG531,O=C1Oc2c(c(OCCCCc3ccccc3)c(c4c2)cco4)C=C1,0,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1,4.940900000000004,334.3710000000001,6.0,4.0,0.0,4.0,52.58
hERG532,NC(C(O)=O)Cc1ccc(F)cc1,0,NC(Cc1ccc(F)cc1)C(=O)O,0.7801,183.182,3.0,2.0,2.0,1.0,63.32000000000001
hERG533,CC(COC(c1c(C(OCC(C)C)=O)cccc1)=O)C,0,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,3.3122000000000025,278.348,6.0,4.0,0.0,1.0,52.60000000000001
hERG534,OC(C1CCCCC1)(c2ccccc2)CCN3CCCCC3,0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,4.330500000000004,301.47400000000016,5.0,2.0,1.0,3.0,23.47
hERG536,CC(COC(COc1c(Cl)cc(Cl)c(Cl)c1)=O)C,0,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,4.224800000000003,311.592,5.0,3.0,0.0,1.0,35.53
hERG537,Clc1c(Cl)nc(c2n1)cccc2,0,Clc1nc2ccccc2nc1Cl,2.9366000000000003,199.03999999999996,0.0,2.0,0.0,2.0,25.78
hERG538,CC(O[Hg]c1ccccc1)=O,0,CC(=O)O[Hg]c1ccccc1,0.8725,336.74000000000007,2.0,2.0,0.0,1.0,26.3
hERG539,CC(c1ccc(OCC2OC2)cc1)(c3ccc(OCC4OC4)cc3)C,0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,3.567700000000002,340.4190000000001,8.0,4.0,0.0,4.0,43.519999999999996
hERG540,CC([N+](C)(C)C)COc1ccc(C=Cc2ccccc2)cc1,0,CC(COc1ccc(C=Cc2ccccc2)cc1)[N+](C)(C)C,4.330500000000003,296.4340000000001,6.0,1.0,0.0,2.0,9.23
hERG541,C1CCC(N=C(N2CCOCC2)NC3(CC4C5)CC(CC5C3)C4)CC1,0,C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1,3.5657000000000023,345.53100000000023,2.0,2.0,1.0,6.0,36.86
hERG542,CCC1C2=C(C(CC)Cc(c23)cc(O)cc3)c(c4C1)ccc(O)c4,0,CCC1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1CC2CC,5.173200000000005,320.43200000000013,2.0,2.0,2.0,4.0,40.46
hERG544,OC(C(Cl)(Cl)Cl)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.599500000000002,370.49,2.0,1.0,1.0,2.0,20.23
hERG545,CN1CC(N2CC1)c(c3Cc(c24)cccc4)cccc3,0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,3.0839000000000016,264.372,0.0,2.0,0.0,4.0,6.48
hERG546,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,5.204700000000001,488.593,0.0,1.0,1.0,1.0,20.23
hERG547,CC1(C(O)CC2)C2C3C(C(C)(C4CC3)CCC(=O)C4)CC1,0,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,3.9591000000000034,290.44699999999995,0.0,2.0,1.0,4.0,37.3
hERG548,C#CCN(CCCOc1c(Cl)cc(Cl)cc1)C,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,3.327300000000002,272.175,6.0,2.0,0.0,1.0,12.47
hERG549,Clc1ccc(C([n+]2cn(CC(c3c(Cl)cc(Cl)cc3)OCc4c(Cl)cc(Cl)cc4)cc2)c5ccc(Cl)cc5)cc1,0,Clc1ccc(C(c2ccc(Cl)cc2)[n+]2ccn(CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1,10.29179999999999,652.2560000000002,9.0,2.0,0.0,5.0,18.04
hERG550,c1ccc(SCCSc2ccccc2)cc1,0,c1ccc(SCCSc2ccccc2)cc1,4.571000000000003,246.40000000000003,5.0,2.0,0.0,2.0,0.0
hERG551,CC(CN1c(c2CC1)cc(Br)cc2)N,0,CC(N)CN1CCc2ccc(Br)cc21,2.1588000000000003,255.159,2.0,2.0,1.0,2.0,29.259999999999998
hERG552,CCC1(CN2CC(CC(c3c(OC)cc4c(C5(C(N6CC5)C7(CC)C=CC6)C(C(C(OC)=O)(O)C7OC(=O)C)N4C)c3)(C(OC)=O)c(c8CC2)[nH]c(c89)cccc9)C1)O,0,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,3.9909000000000034,810.9889999999998,7.0,12.0,3.0,9.0,154.10000000000002
hERG553,CN1C(C2CC(C(NC3(C(=O)N(C4(O)O3)C(Cc5ccccc5)C(=O)N(C46)CCC6)C)=O)C1)Cc(c(c27)c8ccc7)c[nH]8,0,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,2.0811000000000024,583.6890000000001,4.0,6.0,3.0,8.0,118.21000000000001
hERG554,c1ccc(CSCc2ccccc2)cc1,0,c1ccc(CSCc2ccccc2)cc1,4.120000000000003,214.33300000000006,4.0,1.0,0.0,2.0,0.0
hERG555,CCOP(SCSC(C)(C)C)(OCC)=S,0,CCOP(=S)(OCC)SCSC(C)(C)C,4.506300000000004,288.44,7.0,5.0,0.0,0.0,18.46
hERG556,O=C(c1ccc(OCCN2CCCCC2)cc1)c3c(c4ccc(O)cc4)sc(c35)cc(O)cc5,0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,6.075200000000007,473.5940000000001,7.0,6.0,2.0,5.0,70.0
hERG557,NCCNc1c(c2ccc1)cccc2,0,NCCNc1cccc2ccccc12,2.2104,186.25799999999998,3.0,2.0,2.0,2.0,38.05
